EW-17, Week 26, 12/6/2015 12:00:00 AM, 3.76021825396825
EW-18, Week 26, 12/6/2015 12:00:00 AM, 3.14454365079365
IW-02, Week 26, 12/6/2015 12:00:00 AM, 1.65972222222222
IW-03, Week 26, 12/6/2015 12:00:00 AM, 3.18055555555556
IW-06, Week 26, 12/6/2015 12:00:00 AM, 1.75520833333333
IW-07, Week 26, 12/6/2015 12:00:00 AM, 3.68229166666667
RPW-03, Week 26, 12/6/2015 12:00:00 AM, 13.7638888888889
RPW-06, Week 26, 12/6/2015 12:00:00 AM, 5.99479166666667
RPW-07, Week 26, 12/6/2015 12:00:00 AM, 4.83854166666667
EW-06, Week 27, 12/13/2015 12:00:00 AM, 1.90972222222222
EW-07, Week 27, 12/13/2015 12:00:00 AM, 3.59960317460317
EW-08, Week 27, 12/13/2015 12:00:00 AM, 3.73888888888889
EW-11, Week 27, 12/13/2015 12:00:00 AM, 2.38035714285714
EW-12, Week 27, 12/13/2015 12:00:00 AM, 7.26547619047619
EW-16, Week 27, 12/13/2015 12:00:00 AM, 2.00843253968254
EW-17, Week 27, 12/13/2015 12:00:00 AM, 2.87896825396825
EW-18, Week 27, 12/13/2015 12:00:00 AM, 3.18730158730159
IW-02, Week 27, 12/13/2015 12:00:00 AM, 1.69444444444444
IW-03, Week 27, 12/13/2015 12:00:00 AM, 3.29166666666667
IW-06, Week 27, 12/13/2015 12:00:00 AM, 1.73263888888889
IW-07, Week 27, 12/13/2015 12:00:00 AM, 3.77777777777778
RPW-03, Week 27, 12/13/2015 12:00:00 AM, 11.8420138888889
RPW-06, Week 27, 12/13/2015 12:00:00 AM, 6.15277777777778
RPW-07, Week 27, 12/13/2015 12:00:00 AM, 4.40104166666667
EW-06, Week 28, 12/20/2015 12:00:00 AM, 1.74414682539683
EW-07, Week 28, 12/20/2015 12:00:00 AM, 2.38501984126984
EW-08, Week 28, 12/20/2015 12:00:00 AM, 3.91190476190476
EW-11, Week 28, 12/20/2015 12:00:00 AM, 2.17678571428571
EW-12, Week 28, 12/20/2015 12:00:00 AM, 7.09781746031746
EW-16, Week 28, 12/20/2015 12:00:00 AM, 3.24077380952381
EW-17, Week 28, 12/20/2015 12:00:00 AM, 3.18978174603175
EW-18, Week 28, 12/20/2015 12:00:00 AM, 2.64275793650794
IW-02, Week 28, 12/20/2015 12:00:00 AM, 1.78819444444444
IW-03, Week 28, 12/20/2015 12:00:00 AM, 3.14236111111111
IW-06, Week 28, 12/20/2015 12:00:00 AM, 1.74652777777778
IW-07, Week 28, 12/20/2015 12:00:00 AM, 4.04166666666667
RPW-03, Week 28, 12/20/2015 12:00:00 AM, 14.4895833333333
EW-06, Week 29, 12/27/2015 12:00:00 AM, 1.60168650793651
EW-07, Week 29, 12/27/2015 12:00:00 AM, 2.21507936507937
EW-08, Week 29, 12/27/2015 12:00:00 AM, 3.24017857142857
EW-11, Week 29, 12/27/2015 12:00:00 AM, 2.40853174603175
EW-12, Week 29, 12/27/2015 12:00:00 AM, 6.08035714285714
EW-17, Week 29, 12/27/2015 12:00:00 AM, 3.4360119047619
EW-18, Week 29, 12/27/2015 12:00:00 AM, 3.48085317460317
